
 total force (fx,fy,fz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       -1.281667E-05 -2.331952E-05 -1.713840E-05

 displacements (vx,vy,vz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

      2772 -5.888840E+03 -2.880860E+02  3.233158E+02
      2773 -9.261336E+01 -1.582021E+01  5.185754E+02
      2774 -5.647604E+03 -2.902172E+02  3.505194E+02
      2775 -5.416998E+03 -2.916075E+02  3.749233E+02
      2776 -5.073717E+03 -2.859518E+02  4.060338E+02
      2777 -4.576701E+03 -2.773493E+02  4.534257E+02
      2778 -4.065085E+03 -2.709821E+02  5.059535E+02
      2779 -3.568150E+03 -2.638223E+02  5.570835E+02
      2780 -3.054935E+03 -2.514700E+02  6.057761E+02
      2781 -2.572434E+03 -2.364608E+02  6.472538E+02
      2782 -2.112560E+03 -2.191348E+02  6.814174E+02
      2783 -1.707943E+03 -1.994452E+02  7.036577E+02
      2784 -1.320501E+03 -1.761384E+02  7.151441E+02
      2785 -9.723850E+02 -1.497823E+02  7.130539E+02
      2786 -6.931835E+02 -1.221170E+02  6.969451E+02
      2787 -4.530740E+02 -9.089282E+01  6.659692E+02
      2788 -3.601439E+02 -5.467921E+01  6.299813E+02
      2789  8.708915E+01 -1.270436E+02  6.176426E+02
      2790 -2.951561E+02 -4.126273E+01  6.086939E+02
      2791 -2.145876E+02 -2.772533E+01  5.753124E+02
      2792 -1.611738E+02 -1.797160E+01  5.464367E+02
      2793 -5.908368E+01 -7.479724E+00  4.924619E+02
      2794  2.279330E+01 -8.141240E-01  4.360262E+02
      2795  9.075311E+01  8.394068E+00  3.521160E+02
      2796  1.055491E+02  2.342889E+01  2.664145E+02
      2797  1.082828E+02  2.872018E+01  1.914194E+02
      2798  9.336093E+01  3.332869E+01  1.221696E+02
      2799  7.216065E+01  4.098157E+01  8.556563E+01
      2800  6.473097E+01  4.012457E+01  6.369172E+01
      2801  6.382238E+01  3.473074E+01  4.285765E+01
      2802  5.202917E+01  2.868123E+01  1.550463E+01
      2803  2.753295E+01  2.348937E+01 -9.108404E+00
      2804 -1.040018E+02 -2.307062E+01  5.333237E+02
      2805 -1.279178E+02 -2.592562E+01  5.466457E+02
      2806 -1.548699E+02 -2.937538E+01  5.610481E+02
      2807 -1.752847E+02 -3.408152E+01  5.743857E+02
      2808 -2.155713E+02 -3.518533E+01  5.859120E+02
      2809 -2.510747E+02 -4.097740E+01  6.011800E+02
      2810 -2.707290E+02 -4.796628E+01  6.137716E+02
      2811 -3.035193E+02 -5.484910E+01  6.255353E+02
      2812 -3.059472E+02 -6.871135E+01  6.384604E+02
      2813 -2.446962E+02 -7.644386E+01  6.375720E+02
      2814 -1.908306E+02 -8.600298E+01  6.368064E+02
      2815 -1.424546E+02 -9.612134E+01  6.371350E+02
      2816 -9.350562E+01 -1.060059E+02  6.377589E+02
      2817 -4.153322E+01 -1.154725E+02  6.377414E+02
      2818  1.413119E+01 -1.249156E+02  6.372529E+02
      2819  6.704190E+01 -1.297407E+02  6.296754E+02
      2820  8.006066E+01 -1.286878E+02  6.231998E+02
      2821  8.889849E+00  1.609409E+01 -2.234413E+01
      2822  1.172325E+01  2.050564E+00 -2.154450E+01
